temperature,strain_rate,strain,flow_stress
800.0,0.1,0.793484009853371,137.47337933962
800.0,0.1,0.805191012658128,137.299477313761
800.0,0.1,0.816914924840874,137.15861428275
800.0,0.1,0.828649740023837,137.04306460013
800.0,0.1,0.840395016161052,136.955609126805
800.0,0.1,0.852146702884574,136.888736693691
800.0,0.1,0.863896699674281,136.815859251973
800.0,0.1,0.875641519612813,136.726617080926
800.0,0.1,0.887382212189353,136.625474688878
800.0,0.1,0.899127391657936,136.537851404562
800.0,0.1,0.910885404423563,136.49847714483
800.0,0.1,0.922652098786,136.525563987052
800.0,0.1,0.934418303674052,136.606534916908
800.0,0.1,0.946183255054853,136.701741434465
800.0,0.1,0.957948348387461,136.795916424165
800.0,0.1,0.969713623518294,136.888637668047
800.0,0.1,0.981479265108981,136.978029725975
800.0,0.1,0.993245559814451,137.06055441544
800.0,0.1,1.0050122880717,137.137841814106
800.0,0.1,1.01677956831503,137.199371921843
800.0,0.1,1.02854609876969,137.219527964581
800.0,0.1,1.04030583648339,137.188107742406
800.0,0.1,1.05205569877777,137.116200458709
800.0,0.1,1.06379350016754,137.008370737869
800.0,0.1,1.07551454931395,136.861256502455
800.0,0.1,1.08723056029389,136.703629055526
800.0,0.1,1.09894952080157,136.551827731923
800.0,0.1,1.1106640584101,136.391105492824
800.0,0.1,1.12237356782532,136.220676788883
800.0,0.1,1.13407747338371,136.039855491649
800.0,0.1,1.14577299707497,135.844450581488
800.0,0.1,1.15745698996691,135.630223029807
800.0,0.1,1.16912596482001,135.394589913031
800.0,1.0,0.0,60.9355615150695
800.0,1.0,0.0006436857362054,63.7918033812733
800.0,1.0,0.0013081541619533,66.6477850131303
800.0,1.0,0.0023919546075526,69.4972094824459
800.0,1.0,0.0034757550531518,72.3467630574651
800.0,1.0,0.0046127346233091,75.1953415200699
800.0,1.0,0.0058487399637145,78.0420140245918
800.0,1.0,0.0070847453041198,80.8888469518414
800.0,1.0,0.0084399247638934,83.7330256101384
800.0,1.0,0.0098468846343409,86.5761729390702
800.0,1.0,0.0112733085728363,89.4189890256641
800.0,1.0,0.0128819783139599,92.25707857961
800.0,1.0,0.0144906480550835,95.0954097321658
800.0,1.0,0.0162333437998279,97.9297834835604
800.0,1.0,0.0180830887917448,100.761086910607
800.0,1.0,0.019951222510628,103.592035031082
800.0,1.0,0.0220155475821535,106.416364130327
800.0,1.0,0.024079872653679,109.241041947084
800.0,1.0,0.0262787547319071,112.060838714613
800.0,1.0,0.028538985694786,114.87864450818
800.0,1.0,0.0308741436216931,117.693648590055
800.0,1.0,0.0333439410719797,120.503337249629
800.0,1.0,0.0358361845845791,123.312430814561
800.0,1.0,0.0385299111585894,126.112550228447
800.0,1.0,0.0412236377325997,128.913192309633
800.0,1.0,0.0441615409754695,131.701657396452
800.0,1.0,0.0471216177730338,134.489561912128
800.0,1.0,0.0503230860831522,137.264081678039
800.0,1.0,0.053579322134396,140.036098559934
800.0,1.0,0.0571093515253651,142.791018168185
800.0,1.0,0.0607085202695651,145.542208212181
800.0,1.0,0.0646469065891565,148.269345552203
800.0,1.0,0.0686507508990878,150.992412216964
800.0,1.0,0.0730335985881317,153.685214016388
800.0,1.0,0.0775344012549708,156.368157407589
800.0,1.0,0.0823166970923558,159.026293402526
800.0,1.0,0.0873354413969513,161.661535246017
800.0,1.0,0.0925098023856753,164.281946740395
800.0,1.0,0.0980922906907783,166.857697883324
800.0,1.0,0.103914563027726,169.404726459789
800.0,1.0,0.109989869489236,171.92088399037
800.0,1.0,0.116486780584009,174.379721121658
800.0,1.0,0.123245108598888,176.800107905858
800.0,1.0,0.130251987187932,179.182164306238
800.0,1.0,0.137526617640706,181.520679221171
800.0,1.0,0.145140151806582,183.799412774651
800.0,1.0,0.153099073109023,186.011300737618
800.0,1.0,0.16133591144299,188.165715748734
800.0,1.0,0.169820504996837,190.266053451503
800.0,1.0,0.17853772809057,192.312450841587
800.0,1.0,0.187490936383791,194.30059118708
800.0,1.0,0.196685096815762,196.225193288419
800.0,1.0,0.20611510908551,198.083294902847
800.0,1.0,0.215761541373011,199.876165009642
800.0,1.0,0.225615814971487,201.601969715716
800.0,1.0,0.235676420359615,203.256233557334
800.0,1.0,0.245938933497536,204.834976500891
800.0,1.0,0.256396428802878,206.334729659634
800.0,1.0,0.267040643620824,207.752171013656
800.0,1.0,0.277862889834114,209.083770131597
800.0,1.0,0.288850659298578,210.327636992745
800.0,1.0,0.299979121178772,211.489798140339
800.0,1.0,0.311223226399286,212.578246978094
800.0,1.0,0.322572322467229,213.593211488918
800.0,1.0,0.334015188184714,214.535895142658
800.0,1.0,0.345531811148542,215.416270225203
800.0,1.0,0.357100856829579,216.248648685301
800.0,1.0,0.36871067207765,217.040897494269
800.0,1.0,0.38036127825613,217.789616102449
800.0,1.0,0.39207446112679,218.461501844861
800.0,1.0,0.403862243960689,219.023872080997
800.0,1.0,0.415707363786818,219.475563711873
800.0,1.0,0.427590811505189,219.820578338142
800.0,1.0,0.439492899273001,220.081009981749
800.0,1.0,0.451401816891014,220.277983921565
800.0,1.0,0.463312050124537,220.414734010265
800.0,1.0,0.47521986367696,220.502488120959
800.0,1.0,0.487124785281388,220.562047442855
800.0,1.0,0.499028026645507,220.608920159071
800.0,1.0,0.510929711995348,220.645522731565
800.0,1.0,0.522814430211725,220.604784487287
800.0,1.0,0.534664702651046,220.461661831746
800.0,1.0,0.546471823872128,220.226116589518
800.0,1.0,0.558236010300428,219.915587403469
800.0,1.0,0.56996583439464,219.552831025721
800.0,1.0,0.581663100024266,219.145040255864
800.0,1.0,0.593326307215562,218.69360778191
800.0,1.0,0.604951355253367,218.196750849231
800.0,1.0,0.616534190453726,217.653016584131
800.0,1.0,0.628072931614413,217.063389427819
800.0,1.0,0.639566441929283,216.429416799113
800.0,1.0,0.65102271226816,215.760469645689
800.0,1.0,0.662445898907209,215.061443615641
800.0,1.0,0.67383535060293,214.332727238484
800.0,1.0,0.68519502186882,213.578344300439
800.0,1.0,0.696533048066972,212.805313635964
800.0,1.0,0.707852828077792,212.016585858373
800.0,1.0,0.719153159257654,211.211452904267
800.0,1.0,0.730432233427353,210.388788531712
800.0,1.0,0.741686701635243,209.546401286596
800.0,1.0,0.752915156784044,208.683588393284
800.0,1.0,0.764125192485853,207.806034673233
800.0,1.0,0.775331655133102,206.924349372726
800.0,1.0,0.786545747850469,206.046484249405
800.0,1.0,0.797767980029848,205.172844070193
800.0,1.0,0.808971919349204,204.284670122159
800.0,1.0,0.820118519908044,203.355391821908
800.0,1.0,0.831194696037694,202.377905774665
800.0,1.0,0.842217257417087,201.364606764088
800.0,1.0,0.853266509832865,200.366345653589
800.0,1.0,0.864366170512343,199.398945524495
800.0,1.0,0.875515797831809,198.46326851517
800.0,1.0,0.886687572750156,197.541147016535
800.0,1.0,0.897871698596783,196.626030289991
800.0,1.0,0.909059776719105,195.712137140915
800.0,1.0,0.920261876177366,194.806586940151
800.0,1.0,0.93148050302225,193.911321598536
800.0,1.0,0.942718371718189,193.02846508806
800.0,1.0,0.953951240626287,192.140564277649
800.0,1.0,0.965145604646631,191.223714586809
800.0,1.0,0.976293105919178,190.27285947052
800.0,1.0,0.98743133072084,189.31407330414
800.0,1.0,0.998631844910283,188.397394308766
800.0,1.0,1.00990727122025,187.533759230465
800.0,1.0,1.02123357049514,186.707827785552
800.0,1.0,1.03253913246591,185.86432107324
800.0,1.0,1.04379117434395,184.978954492986
800.0,1.0,1.05499431781509,184.056608850274
800.0,1.0,1.06622063002902,183.149789003195
800.0,1.0,1.07753993041816,182.311989023383
800.0,1.0,1.08895593729001,181.55266693187
800.0,1.0,1.100428652417,180.842010745866
800.0,1.0,1.11192066255996,180.148278489486
800.0,1.0,1.12343180268387,179.471754165594
800.0,1.0,1.13493501960295,178.786566099788
800.0,1.0,1.14641457056745,178.078123841779
800.0,1.0,1.15782355954123,177.306471443543
800.0,1.0,1.16912027631355,176.44205054084
800.0,1.0,1.180312519476,175.524648742243
800.0,10.0,0.0,80.5601521319606
800.0,10.0,0.0017813046342595,83.8785863974715
800.0,10.0,0.0038653398471759,87.1891982312514
800.0,10.0,0.0059493750600923,90.5001975845521
800.0,10.0,0.0077620497969236,93.8218053012702
800.0,10.0,0.0095733812169732,97.1438323980239
800.0,10.0,0.0113882031600018,100.466213796001
800.0,10.0,0.0132157001038354,103.788932195751
800.0,10.0,0.015043197047669,107.112053537388
800.0,10.0,0.0169083050148554,110.434567781625
800.0,10.0,0.0188160124536815,113.756376991322
800.0,10.0,0.0207237198925075,117.078638270341
800.0,10.0,0.022706798811172,120.399198819404
800.0,10.0,0.0247123891644165,123.719617479853
800.0,10.0,0.026734457330617,127.040024664106
800.0,10.0,0.0288723468588507,130.357328847723
800.0,10.0,0.0310102363870845,133.675207274192
800.0,10.0,0.0332679372842258,136.989348887554
800.0,10.0,0.0356282398513509,140.3004454695
800.0,10.0,0.0379966992933902,143.611882943791
800.0,10.0,0.0406020978210463,146.914522428522
800.0,10.0,0.0432074963487023,150.217936145712
800.0,10.0,0.0459704563094594,153.515122533415
800.0,10.0,0.048833465164146,156.808729060212
800.0,10.0,0.051765195038713,160.0998740033
800.0,10.0,0.0548780370268213,163.383152450957
800.0,10.0,0.0579981068035751,166.667045392264
800.0,10.0,0.0613895703940207,169.937374533731
800.0,10.0,0.0647810339844663,173.208836091964
800.0,10.0,0.0684169565985602,176.467032222505
800.0,10.0,0.0720887419246473,179.724372000578
800.0,10.0,0.0760530553140695,182.963625605493
800.0,10.0,0.0800867826002806,186.1996964977
800.0,10.0,0.0845142089654826,189.407429563034
800.0,10.0,0.0890131295430571,192.611361052167
800.0,10.0,0.0940705863220267,195.767988889166
800.0,10.0,0.0992884942654319,198.910135821193
800.0,10.0,0.10495328956007,202.008703907034
800.0,10.0,0.111029614821825,205.060620767741
800.0,10.0,0.117410508761069,208.077508278624
800.0,10.0,0.124307110189042,211.026755456115
800.0,10.0,0.131631473574749,213.912191056163
800.0,10.0,0.139366293541404,216.731699191476
800.0,10.0,0.14755022538476,219.473572727177
800.0,10.0,0.156141413099303,222.137592354501
800.0,10.0,0.165012064129092,224.744623665336
800.0,10.0,0.174146016641418,227.294705776042
800.0,10.0,0.18355656052101,229.780919797123
800.0,10.0,0.193257593632057,232.195149389523
800.0,10.0,0.203259400628566,234.528943405047
800.0,10.0,0.213568035607188,236.773633797722
800.0,10.0,0.224192085927992,238.91796476957
800.0,10.0,0.235155748048993,240.942207670898
800.0,10.0,0.246487394839034,242.819355735456
800.0,10.0,0.258174853736366,244.533100619949
800.0,10.0,0.27015744508772,246.090926067707
800.0,10.0,0.282331208066381,247.534834975633
800.0,10.0,0.29462711352091,248.898680358397
800.0,10.0,0.307029116843789,250.186814481322
800.0,10.0,0.319516028210853,251.409833423236
800.0,10.0,0.332066658958491,252.580745299538
800.0,10.0,0.344671593563743,253.704452198165
800.0,10.0,0.357337821618541,254.769932365453
800.0,10.0,0.370117604510451,255.708945414318
800.0,10.0,0.382998585756162,256.508449306051
800.0,10.0,0.395955187465613,257.172585789817
800.0,10.0,0.408958595456569,257.724442089675
800.0,10.0,0.421988762718997,258.184715505771
800.0,10.0,0.435035215004515,258.55936545903
800.0,10.0,0.448088380919575,258.873337228197
800.0,10.0,0.461141826332388,259.185543173462
800.0,10.0,0.474194824979944,259.504780964725
800.0,10.0,0.487248073617771,259.820313089542
800.0,10.0,0.500302928334224,260.094447808965
800.0,10.0,0.513357114500079,260.307895751754
800.0,10.0,0.526405881180295,260.454654339124
800.0,10.0,0.539438980808976,260.509224062756
800.0,10.0,0.552446592419859,260.469050464407
800.0,10.0,0.56541996377025,260.335566694606
800.0,10.0,0.578346256864895,260.101944329099
800.0,10.0,0.591210528846365,259.760447331052
800.0,10.0,0.604004114177844,259.31531996606
800.0,10.0,0.616733414990261,258.786998402053
800.0,10.0,0.629442362994796,258.232588706376
800.0,10.0,0.642149721714692,257.674563639787
800.0,10.0,0.654858638091626,257.116598180865
800.0,10.0,0.667565174111379,256.554172521791
800.0,10.0,0.680262061508308,255.978955948913
800.0,10.0,0.692948511646449,255.3901690842
800.0,10.0,0.705625025342772,254.788503856544
800.0,10.0,0.718293360644619,254.176001564323
800.0,10.0,0.73095310005343,253.552286328373
800.0,10.0,0.743597393611835,252.910160385791
800.0,10.0,0.756184187685411,252.207041918438
800.0,10.0,0.768690411488236,251.424677960019
800.0,10.0,0.781116521262578,250.568772953294
800.0,10.0,0.793492775318282,249.668141701456
800.0,10.0,0.80586707190865,248.763437383041
800.0,10.0,0.818251658276712,247.864810577072
800.0,10.0,0.830646679207907,246.972488413385
800.0,10.0,0.843030567753821,246.06848699134
800.0,10.0,0.855390657719511,245.142440195108
800.0,10.0,0.867726805848229,244.194523097141
800.0,10.0,0.880026600009276,243.215251872107
800.0,10.0,0.892276863653292,242.195288647051
800.0,10.0,0.904476612143209,241.135030340781
800.0,10.0,0.916628450985238,240.037397986109
800.0,10.0,0.928737578313313,238.906896395274
800.0,10.0,0.940808048089021,237.746944686203
800.0,10.0,0.952845404882552,236.56173590189
800.0,10.0,0.964883553124257,235.374201433558
800.0,10.0,0.976979845884398,234.223598375784
800.0,10.0,0.989156665286623,233.127410421025
800.0,10.0,1.00141359145553,232.088324642518
800.0,10.0,1.01369857461489,231.068144838352
800.0,10.0,1.02596545004917,230.031468808994
800.0,10.0,1.03820670017153,228.972671906147
800.0,10.0,1.0504162793235,227.887556237291
800.0,10.0,1.06258067883685,226.766736851045
800.0,10.0,1.07470001483304,225.611094437839
800.0,10.0,1.08678453055873,224.428400036139
800.0,10.0,1.09886175755373,223.237947504002
800.0,10.0,1.11095192349592,222.053742523388
800.0,10.0,1.12306230293929,220.881002845521
800.0,10.0,1.13520471441598,219.728405792057
800.0,10.0,1.14738577297797,218.60129277256
800.0,10.0,1.15960905066037,217.503100308531
800.0,10.0,1.1718560710842,216.420515603748
800.0,10.0,1.18408011996633,215.318094730145
800.0,10.0,1.19626276608294,214.182347806361
800.0,10.0,1.20839978004556,213.010954228622
800.0,10.0,1.22046837654908,211.789057279731
800.0,10.0,1.23243944977303,210.499033127975
800.0,10.0,1.24431583545123,209.14548969401
800.0,10.0,1.25611226845926,207.739887609843
800.0,10.0,1.26734109125015,206.037313569797
800.0,10.0,1.27831512767912,204.203856456649
900.0,0.1,0.0,48.214147509094
900.0,0.1,0.001129966142683,49.8420503634515
900.0,0.1,0.002259932285366,51.4699941395068
900.0,0.1,0.0034784995372784,53.0968322169152
900.0,0.1,0.004740688220063,54.7231536349785
900.0,0.1,0.0060028769028476,56.3495242872938
900.0,0.1,0.0074085264588531,57.9738647339092
900.0,0.1,0.0088221935668897,59.5981476900111
900.0,0.1,0.0102835473048659,61.2217117563049
900.0,0.1,0.0118685836695256,62.8433245005095
900.0,0.1,0.0134536200341854,64.4650075344674
900.0,0.1,0.0151971513046528,66.08379855945
900.0,0.1,0.0170180405888903,67.7012265540745
900.0,0.1,0.0188761385890297,69.3179401050611
900.0,0.1,0.0209480138727365,70.9301538424083
900.0,0.1,0.0230198891564434,72.542469437388
900.0,0.1,0.0253032676817673,74.1496601238581
900.0,0.1,0.0276721293236506,75.754857022484
900.0,0.1,0.0301559237075471,77.3569231684624
900.0,0.1,0.0328308529826098,78.9537166565753
900.0,0.1,0.0355481620099758,80.5492966178618
900.0,0.1,0.0385297742249377,82.1365743678684
900.0,0.1,0.0415113864398996,83.7240163396174
900.0,0.1,0.0448171972664987,85.2999860788162
900.0,0.1,0.0481236913416162,86.8761186490681
900.0,0.1,0.0517585856626611,88.4392477575176
900.0,0.1,0.0554128643713846,90.0017886822286
900.0,0.1,0.059452236041401,91.5471939433537
900.0,0.1,0.0635577513896875,93.0894991215585
900.0,0.1,0.0679958904585541,94.6152682846432
900.0,0.1,0.0725816392871877,96.1330690299768
900.0,0.1,0.0773760219310294,97.6395145842541
900.0,0.1,0.0823937270904191,99.1327335102064
900.0,0.1,0.0875314993690923,100.618789352956
900.0,0.1,0.092944108461733,102.087202982062
900.0,0.1,0.0985516793312494,103.542174915702
900.0,0.1,0.104332973737062,104.984999814602
900.0,0.1,0.110441013853659,106.403127850959
900.0,0.1,0.116758330424703,107.804327171479
900.0,0.1,0.123273689210479,109.188936299396
900.0,0.1,0.130017294135439,110.553659905147
900.0,0.1,0.137086600636585,111.887603775993
900.0,0.1,0.144410946425972,113.19563447254
900.0,0.1,0.152008627317694,114.474357709518
900.0,0.1,0.159894275369592,115.720278206766
900.0,0.1,0.168077715928291,116.929919200531
900.0,0.1,0.176567783199504,118.099390427111
900.0,0.1,0.185410345568455,119.218375594612
900.0,0.1,0.194602039258648,120.282255229338
900.0,0.1,0.204217473632282,121.27127514486
900.0,0.1,0.214347450802384,122.154476671013
900.0,0.1,0.224978756437669,122.913444226113
900.0,0.1,0.236089454159342,123.520658949621
900.0,0.1,0.24759835556116,123.950381226544
900.0,0.1,0.259364996377533,124.181656427514
900.0,0.1,0.271212924661237,124.207751601347
900.0,0.1,0.282977814805658,124.050675550548
900.0,0.1,0.294538448256863,123.727256204357
900.0,0.1,0.305795615355049,123.249743036625
900.0,0.1,0.316679660633256,122.632579984847
900.0,0.1,0.327176088599665,121.899509995593
900.0,0.1,0.337292559029949,121.070516145015
900.0,0.1,0.346989059238192,120.150929451982
900.0,0.1,0.356543140117773,119.202819411153
900.0,0.1,0.366023198911451,118.239869147315
900.0,0.1,0.375460490648749,117.268281605382
900.0,0.1,0.38485766142857,116.288632356705
900.0,0.1,0.394218025723203,115.301567642055
900.0,0.1,0.403601065118564,114.318006085235
900.0,0.1,0.413059448240018,113.347878865188
900.0,0.1,0.422634334555986,112.399197025602
900.0,0.1,0.432341497203931,111.475835294147
900.0,0.1,0.442195930298797,110.582163499397
900.0,0.1,0.4521770375131,109.715275919986
900.0,0.1,0.462332542140429,108.887702441295
900.0,0.1,0.472680234231796,108.106096790187
900.0,0.1,0.48320807393726,107.37085134629
900.0,0.1,0.493904819385658,106.682700756052
900.0,0.1,0.504769305517743,106.045281907678
900.0,0.1,0.515758990758528,105.44902383694
900.0,0.1,0.526853375262948,104.889826478445
900.0,0.1,0.538053529846392,104.371134279629
900.0,0.1,0.549352972310885,103.893902514651
900.0,0.1,0.560726543843137,103.450199993029
900.0,0.1,0.572140190807111,103.025624426076
900.0,0.1,0.583591623700367,102.619968198638
900.0,0.1,0.595074996509684,102.231024822288
900.0,0.1,0.606590602854388,101.859740880944
900.0,0.1,0.618126234650162,101.499789885188
900.0,0.1,0.629680757622527,101.150892215541
900.0,0.1,0.641259811572384,100.816954903977
900.0,0.1,0.652861576355565,100.497590500548
900.0,0.1,0.664502281910201,100.205139507928
900.0,0.1,0.676192888862331,99.9509745201431
900.0,0.1,0.687929933744665,99.7382217787227
900.0,0.1,0.699702113063122,99.5617607168477
900.0,0.1,0.711476031854602,99.387044034737
900.0,0.1,0.723229898793531,99.1901944994421
900.0,0.1,0.734961627051644,98.9711490327037
900.0,0.1,0.74668335641783,98.7425176856584
900.0,0.1,0.758423306741706,98.5310501173197
900.0,0.1,0.770194428117631,98.3524951919466
900.0,0.1,0.781990422174719,98.2046638131165
900.0,0.1,0.793802011529876,98.0791828451721
900.0,0.1,0.805622266761162,97.9676977739709
900.0,0.1,0.817448568452808,97.866977150484
900.0,0.1,0.829279740583454,97.7756232277879
900.0,0.1,0.841116363837375,97.695861331644
900.0,0.1,0.852958821576163,97.6302495036921
900.0,0.1,0.864807480010471,97.5828970583287
900.0,0.1,0.876661138021449,97.5540184987926
900.0,0.1,0.888518102906956,97.5429705796373
900.0,0.1,0.900377543193691,97.5623885268725
900.0,0.1,0.912236295949109,97.6080491893943
900.0,0.1,0.924094659126361,97.6578437402198
900.0,0.1,0.935953007524159,97.7078513254061
900.0,0.1,0.947811168713105,97.7595806538502
900.0,0.1,0.959668703432208,97.816366749587
900.0,0.1,0.971526255700827,97.8730978496092
900.0,0.1,0.983383398429668,97.932725728159
900.0,0.1,0.995240511796783,97.9926496468054
900.0,0.1,1.00709720768808,98.055377202659
900.0,0.1,1.01895099381896,98.1324614641669
900.0,0.1,1.03080113920878,98.2245175590933
900.0,0.1,1.04264555304332,98.3341621848005
900.0,0.1,1.05446886556677,98.4886081201094
900.0,0.1,1.06625176736513,98.7025279687953
900.0,0.1,1.07799931768116,98.9573572617378
900.0,0.1,1.08978596168004,99.1675120147373
900.0,0.1,1.10160763623258,99.326025547934
900.0,0.1,1.11342720457727,99.4890501908441
900.0,0.1,1.12522876770995,99.6807008854407
900.0,0.1,1.13702960283003,99.873242321568
900.0,0.1,1.14885802614698,100.019449753334
900.0,0.1,1.16066072684459,100.034727703503
900.0,1.0,0.0,54.5378855094789
900.0,1.0,0.0012439904169348,56.6615869834869
900.0,1.0,0.0025189844377921,58.7848299418031
900.0,1.0,0.0038732337349382,60.9067799582439
900.0,1.0,0.0052274830320843,63.0288292637584
900.0,1.0,0.0066638410909793,65.149421904479
900.0,1.0,0.0081373394193271,67.2694245159512
900.0,1.0,0.0096299996439736,69.3891455088764
900.0,1.0,0.0112428055869194,71.5064983981289
900.0,1.0,0.0128556115298652,73.6239877231844
900.0,1.0,0.0145720875491749,75.7392423248846
900.0,1.0,0.0163484984807713,77.8532816353273
900.0,1.0,0.0181613231242656,79.9665513208838
900.0,1.0,0.0201354652211647,82.0758797269135
900.0,1.0,0.0221096073180637,84.185395942664
900.0,1.0,0.0242891570205714,86.2891613831363
900.0,1.0,0.0265204750781499,88.3916496265112
900.0,1.0,0.0288989566320175,90.4894904521399
900.0,1.0,0.031429480742227,92.5825530769243
900.0,1.0,0.0340429687621936,94.6727601134735
900.0,1.0,0.0368774951238352,96.7549469577663
900.0,1.0,0.0397580390942053,98.8354860079885
900.0,1.0,0.0429199063734818,100.904405503833
900.0,1.0,0.0461118411663375,102.972256309355
900.0,1.0,0.0495776814054349,105.02751956236
900.0,1.0,0.0530907969885667,107.080700000148
900.0,1.0,0.0568872757517678,109.119423558117
900.0,1.0,0.0607867008777776,111.152568779166
900.0,1.0,0.0649586034387752,113.170242749055
900.0,1.0,0.0693396752866418,115.174693405522
900.0,1.0,0.0739332490542064,117.165745976121
900.0,1.0,0.0788056378318883,119.137190427212
900.0,1.0,0.083804310351123,121.099731724718
900.0,1.0,0.0890566135362618,123.043000774252
900.0,1.0,0.0945424981568659,124.966956931545
900.0,1.0,0.100219106426864,126.874829378003
900.0,1.0,0.106242791737588,128.750871224353
900.0,1.0,0.112522567448671,130.60147756559
900.0,1.0,0.119034534611255,132.427964556333
900.0,1.0,0.125806368854274,134.226297802953
900.0,1.0,0.132993392591002,135.974785539532
900.0,1.0,0.140469742676945,137.685460532708
900.0,1.0,0.14819000630752,139.363049663931
